Record ID,title,abstract,domain_category,domain_source,domain_excerpt,F2_status,F2_source,F2_excerpt,F2_reasoning,F3_status,F3_source,F3_excerpt,F3_reasoning,F4_status,F4_source,F4_excerpt,F4_reasoning,F5_status,F5_source,F5_excerpt,F5_reasoning,F6_status,F6_source,F6_excerpt,F6_reasoning,F7_status,F7_source,F7_excerpt,F7_reasoning,F8_status,F8_source,F8_excerpt,F8_reasoning,F2_to_F3_status,F2_to_F3_source,F2_to_F3_excerpt,F2_to_F3_reasoning,F4_to_F3_status,F4_to_F3_source,F4_to_F3_excerpt,F4_to_F3_reasoning,F5_to_F6_status,F5_to_F6_source,F5_to_F6_excerpt,F5_to_F6_reasoning,multi_primary_status,tracking_only,hard_cap,penalty_points,raw_score,final_score,predicted_relevance,explicit_primary_relationships,explicit_primary_features,rank,noise_flags,gate_evidence,penalty_evidence,domain_points,F2_points,F3_points,F4_points,F5_points,F6_points,F7_points,F8_points,F2_to_F3_points,F4_to_F3_points,F5_to_F6_points,multi_primary_points
BC001-9ABAC4743433,Firearm safety system,A firearm safety system restricts the use of the firearm by reference to biometric data received by a sensor coupled to the firearm trigger. The biometric data is compared to at least one record of biometric data associated with a permitted user to determine whether firearm actuation is permitted. Firearm actuation is controlled by an anchor that is pivotally coupled to the firearm trigger. Firearm actuation is prevented when the anchor is extended between the trigger and the trigger aperture. Firearm actuation is permitted when the anchor is retracted in response to a positive identification by the sensor.,firearm,title,Firearm safety system,E,abstract,The biometric data is compared to at least one record of biometric data associated with a permitted user to determine whether firearm actuation is permitted.,,A,,,,A,,,,E,abstract,The biometric data is compared to at least one record of biometric data associated with a permitted user to determine whether firearm actuation is permitted.,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 2 explicit,False,100,0,32.0,32.0,M,0,2,50,[],{},{},10.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-A56EA635FDAC,Finger print identifying firearms,"The utility model discloses a firearm with fingerprint identification function comprising a power supply, a power supply switch which is connected with the power supply, a fingerprint sensor which is connected with the power supply switch and is used to collect fingerprint signal, a fingerprint identification module which is connected with the power supply switch and is used to receive the fingerprint signal collected by the fingerprint sensor and to judge whether the fingerprint signal is matched with a fingerprint sample which is pre-stored in the fingerprint identification module, an electrical control and mechanical bolt driving circuit is connected with the power supply switch and is used to drive an electrical control and mechanical bolt which is connected with the fingerprint identification module during the process of fingerprint matching and an electrical control and mechanical bolt, wherein the fingerprint sensor is arranged on the position where the finger is put when the firearm is held.",firearm,title,Finger print identifying firearms,E,title,Finger print identifying firearms,,A,,,,A,,,,E,abstract,"The utility model discloses a firearm with fingerprint identification function comprising a power supply, a power supply switch which is connected with the power supply, a fingerprint sensor which is connected with the power supply switch and is used to collect fingerprint signal, a fingerprint identification module which is connected with the power supply switch and is used to receive the fingerprint signal collected by the fingerprint sensor and to judge whether the fingerprint signal is matched with a fingerprint sample which is pre-stored in the fingerprint identification module, an electrical control and mechanical bolt driving circuit is connected with the power supply switch and is used to drive an electrical control and mechanical bolt which is connected with the fingerprint identification module during the process of fingerprint matching and an electrical control and mechanical bolt, wherein the fingerprint sensor is arranged on the position where the finger is put when the firearm is held.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 2 explicit,False,100,0,32.0,32.0,M,0,2,51,[],{},{},10.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-D3923AE61E53,"Security covers for controls, handling, push-button or similar, in armament and transportation","Safety covers for controls, handle, push button or similar, in weapons and transport, characterized by the covers (1) having a delimiting design with a digital location, preferably with ergonomic relief, a material with at least one section that is transparent inwards and preferably in greater extent than outwards, in such a way that its possible internal elements are not distinguishable, and a compact final assembly, in such a way that its possible internal elements are not accessible, and preferably to include: a fingerprint reader (2) or plus each one, characterized by being located strategically inside a control (3) -handle, button or similar- and by having the fingerprint of the user or users on the recognition software card; a sensor (4) or more each, thermal or/and pulse, characterized by being located next to the previous piece; an electronic connection (5), from the mentioned pieces, characterized by preferably comprising an unlocking command in the event of a fingerprint in coincident contact and detected together with ""normal"" contacts, temperature or/and pulse, and a counter-order in the face of non-coincident fingerprint or no normal contacts, temperature or pulse or in the absence of energy; an internal locking/unlocking part (6) characterized by being connected to said electronic connection (5) and, mechanically, electrically or/and electronically, to any of the locks or drive feeders; an energy source (7); a complementary modem; a complementary timer connected to a permanent disable system; complementary ""placebo"" elements.",firearm,abstract,"Safety covers for controls, handle, push button or similar, in weapons and transport, characterized by the covers (1) having a delimiting design with a digital location, preferably with ergonomic relief, a material with at least one section that is transparent inwards and preferably in greater extent than outwards, in such a way that its possible internal elements are not distinguishable, and a compact final assembly, in such a way that its possible internal elements are not accessible, and preferably to include: a fingerprint reader (2) or plus each one, characterized by being located strategically inside a control (3) -handle, button or similar- and by having the fingerprint of the user or users on the recognition software card; a sensor (4) or more each, thermal or/and pulse, characterized by being located next to the previous piece; an electronic connection (5), from the mentioned pieces, characterized by preferably comprising an unlocking command in the event of a fingerprint in coincident contact and detected together with ""normal"" contacts, temperature or/and pulse, and a counter-order in the face of non-coincident fingerprint or no normal contacts, temperature or pulse or in the absence of energy; an internal locking/unlocking part (6) characterized by being connected to said electronic connection (5) and, mechanically, electrically or/and electronically, to any of the locks or drive feeders; an energy source (7); a complementary modem; a complementary timer connected to a permanent disable system; complementary ""placebo"" elements.",E,abstract,"Safety covers for controls, handle, push button or similar, in weapons and transport, characterized by the covers (1) having a delimiting design with a digital location, preferably with ergonomic relief, a material with at least one section that is transparent inwards and preferably in greater extent than outwards, in such a way that its possible internal elements are not distinguishable, and a compact final assembly, in such a way that its possible internal elements are not accessible, and preferably to include: a fingerprint reader (2) or plus each one, characterized by being located strategically inside a control (3) -handle, button or similar- and by having the fingerprint of the user or users on the recognition software card; a sensor (4) or more each, thermal or/and pulse, characterized by being located next to the previous piece; an electronic connection (5), from the mentioned pieces, characterized by preferably comprising an unlocking command in the event of a fingerprint in coincident contact and detected together with ""normal"" contacts, temperature or/and pulse, and a counter-order in the face of non-coincident fingerprint or no normal contacts, temperature or pulse or in the absence of energy; an internal locking/unlocking part (6) characterized by being connected to said electronic connection (5) and, mechanically, electrically or/and electronically, to any of the locks or drive feeders; an energy source (7); a complementary modem; a complementary timer connected to a permanent disable system; complementary ""placebo"" elements.",,A,,,,A,,,,E,abstract,"Safety covers for controls, handle, push button or similar, in weapons and transport, characterized by the covers (1) having a delimiting design with a digital location, preferably with ergonomic relief, a material with at least one section that is transparent inwards and preferably in greater extent than outwards, in such a way that its possible internal elements are not distinguishable, and a compact final assembly, in such a way that its possible internal elements are not accessible, and preferably to include: a fingerprint reader (2) or plus each one, characterized by being located strategically inside a control (3) -handle, button or similar- and by having the fingerprint of the user or users on the recognition software card; a sensor (4) or more each, thermal or/and pulse, characterized by being located next to the previous piece; an electronic connection (5), from the mentioned pieces, characterized by preferably comprising an unlocking command in the event of a fingerprint in coincident contact and detected together with ""normal"" contacts, temperature or/and pulse, and a counter-order in the face of non-coincident fingerprint or no normal contacts, temperature or pulse or in the absence of energy; an internal locking/unlocking part (6) characterized by being connected to said electronic connection (5) and, mechanically, electrically or/and electronically, to any of the locks or drive feeders; an energy source (7); a complementary modem; a complementary timer connected to a permanent disable system; complementary ""placebo"" elements.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 2 explicit,True,100,0,32.0,32.0,M,0,2,52,[],{},{},10.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-D67AC2E0CFF6,Lightweight trigger mechanism-based instant threat early warning and active traceability deterrence method and system in power system network,"The invention discloses an instant threat early warning and active traceability deterrence method and system based on a lightweight trigger mechanism in a power system network, and relates to the field of power system network security. According to the method, a light load trip line is preset at a key node, a suspicious attack log is generated in combination with a hidden Markov model, and multi-channel instant early warning is triggered; extracting multi-dimensional fingerprints of a browser, hardware and a special network weapon to construct a warehouse, and generating three types of flight fragments of deep acquisition, remote control and vulnerability repair for precise delivery; and performing confusion packing processing on the control software, and realizing active traceability deterrence in a matching/non-matching mode. According to the invention, threat identification accuracy and response speed are improved, an active defense closed loop is formed, and the method is suitable for security protection of a power system network.",firearm,abstract,"According to the method, a light load trip line is preset at a key node, a suspicious attack log is generated in combination with a hidden Markov model, and multi-channel instant early warning is triggered; extracting multi-dimensional fingerprints of a browser, hardware and a special network weapon to construct a warehouse, and generating three types of flight fragments of deep acquisition, remote control and vulnerability repair for precise delivery; and performing confusion packing processing on the control software, and realizing active traceability deterrence in a matching/non-matching mode.",E,abstract,"According to the method, a light load trip line is preset at a key node, a suspicious attack log is generated in combination with a hidden Markov model, and multi-channel instant early warning is triggered; extracting multi-dimensional fingerprints of a browser, hardware and a special network weapon to construct a warehouse, and generating three types of flight fragments of deep acquisition, remote control and vulnerability repair for precise delivery; and performing confusion packing processing on the control software, and realizing active traceability deterrence in a matching/non-matching mode.",,A,,,,A,,,,E,title,Lightweight trigger mechanism-based instant threat early warning and active traceability deterrence method and system in power system network,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 2 explicit,False,100,0,32.0,32.0,M,0,2,53,[],{},{},10.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-11EE61D254C5,Firearm authentication and tracking system,"A system and method for managing one or more firearms having an authentication device is described. The method may receive a profile of one or more firearm users. The profile of the one or more firearm users may be registered to access one or more authentication devices coupled to one or more firearms. A usage of the one or more firearms coupled to the authentication devices may be tracked via the profile of the firearm user. The system can include a central server, a secure management station with a secure application, a docking station, a respective firearm lock or authentication device for each firearm and an enrollment station, each communicating in a secure manner, to globally manage a plurality of firearms.",firearm,title,Firearm authentication and tracking system,A,,,,I,abstract,The profile of the one or more firearm users may be registered to access one or more authentication devices coupled to one or more firearms.,"User profiles are registered for access to firearm-coupled authentication devices: The profile of the one or more firearm users may be registered to access one or more authentication devices coupled to one or more firearms. A firearm lock is separately stated: The system can include a central server, a secure management station with a secure application, a docking station, a respective firearm lock or authentication device for each firearm and an enrollment station, each communicating in a secure manner, to globally manage a plurality of firearms. Registration-mediated access to that firearm lock supports inferred operating control; no biometric modality is inferred.",A,,,,E,title,Firearm authentication and tracking system,,E,abstract,"The system can include a central server, a secure management station with a secure application, a docking station, a respective firearm lock or authentication device for each firearm and an enrollment station, each communicating in a secure manner, to globally manage a plurality of firearms.",,A,,,,A,,,,A,,,,A,,,,I,abstract,"The system can include a central server, a secure management station with a secure application, a docking station, a respective firearm lock or authentication device for each firearm and an enrollment station, each communicating in a secure manner, to globally manage a plurality of firearms.",The system transmits to an external destination and separately collects firearm data; transmission of that data is inferred.,2 established; 1 explicit,False,100,0,30.6,30.6,M,0,1,54,[],{},{},10.0,0.0,5.6,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
BC001-22FF7561CA89,Electronic lock system of firearms trigger,"The Electronic Lock System of Firearms Trigger receives a long-distance command (remote control), via radio control, to lock the trigger of the weapon, verifies the database if this command is valid and sent by management team and, if so, keeps the trigger locked or locks it, and does not allow unauthorized people make use of the weapon. The Electronic Locking System of Firearms Trigger consists of a transceiver - transmitter / receiver (2), which will receive the command from long- distance lock. The received information will be analyzed by a microcontroller (3) that it will give the permission to make shots. The decision will be sent to a microdrive (4) that, if the user has authorization, or if there is no order of locked, release the trigger (6). If the user has been unauthorized remotely by management team, the trigger (6) will not be released. If the trigger (6) already released and a locked command is sent during use, a decision will be sent from the microcontroller (3) to the microdrive (4), that it will lock the trigger (6) and prevent the user from making new shots.",firearm,title,Electronic lock system of firearms trigger,A,,,,E,abstract,"The Electronic Lock System of Firearms Trigger receives a long-distance command (remote control), via radio control, to lock the trigger of the weapon, verifies the database if this command is valid and sent by management team and, if so, keeps the trigger locked or locks it, and does not allow unauthorized people make use of the weapon.",,A,,,,A,,,,E,abstract,"The Electronic Lock System of Firearms Trigger receives a long-distance command (remote control), via radio control, to lock the trigger of the weapon, verifies the database if this command is valid and sent by management team and, if so, keeps the trigger locked or locks it, and does not allow unauthorized people make use of the weapon.",,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,30.0,30.0,M,0,1,55,[],{},{},10.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-61AD482D45CE,Firearm with User Identification System,"A firearm system includes a firearm and a user identification system built-in with the firearm. The user identification system includes a locking module that releasably locks up a trigger-actuated firing mechanism of the firearm from being actuated, a camera module being activated for generating tangible evidence of operation incidents, and an activation module operatively linked to the locking module. The activation module pre-stores authorized user data and continuously collects user operation data not only to activate the camera module for capturing image but also to actuate the locking module to unlock the trigger-actuated firing mechanism when the authorized user data is matched with the user operation data. Once the authorized user data is not match with the user operation data, the trigger-actuated firing mechanism is instantaneously locked to prevent an unauthorized usage of the firearm.",firearm,title,Firearm with User Identification System,A,,,,E,abstract,The activation module pre-stores authorized user data and continuously collects user operation data not only to activate the camera module for capturing image but also to actuate the locking module to unlock the trigger-actuated firing mechanism when the authorized user data is matched with the user operation data.,,A,,,,I,abstract,The activation module pre-stores authorized user data and continuously collects user operation data not only to activate the camera module for capturing image but also to actuate the locking module to unlock the trigger-actuated firing mechanism when the authorized user data is matched with the user operation data.,Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,False,100,0,29.5,29.5,L,0,1,56,[],{},{},10.0,0.0,16.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-8D96485A81C2,"Magazine based, firearm safety apparatus for modifying existing firearms employing a digital, close proximity communications system and a low power electro-permanent magnet interlock system","A magazine-based firearm interlock that can be added to a commercial firearm, with a release/locking device on the firing mechanisms enabled by an electro-permanent magnet, control electronics in the removable magazine, and authorized through a wearable authorization device. Modifications are applied to the trigger bar or sear mechanism which enables it to be changed to an unlocked state, which allows a shot to be fired, and to a locked state, which prevents a shot from being fired. A communication system includes a chip set in the firearm magazine that communicates with a FOB carried by the user, which authenticates the user and activates the electro-permanent magnet to enable the firearm to fire. This system is preferably a near field communication system that couples to and transmits across the body of the user. Indicators can be included to indicate the operational state of the interlock and to detect and record discharges.",firearm,title,"Magazine based, firearm safety apparatus for modifying existing firearms employing a digital, close proximity communications system and a low power electro-permanent magnet interlock system",A,,,,E,abstract,"A magazine-based firearm interlock that can be added to a commercial firearm, with a release/locking device on the firing mechanisms enabled by an electro-permanent magnet, control electronics in the removable magazine, and authorized through a wearable authorization device.",,A,,,,I,abstract,Indicators can be included to indicate the operational state of the interlock and to detect and record discharges.,Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,False,100,0,29.5,29.5,L,0,1,57,[],{},{},10.0,0.0,16.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-20C82951D616,Safety control device for fire guns,"The invention discloses a safety control device for fire guns. A battery module, a motion sensing module, a remote communication module, an identity verifying module and an electronic unlocking moduleof the safety control device for the fire guns are separately connected to a controller mutually; the input end of a lock body is connected to the output end of the electronic unlocking module; the motion sensing module is used for obtaining a motion state of the controller, and outputting a motion state signal to the controller; the controller outputs the motion state signal, and outputs a firstcontrol signal for controlling on/off of the remote communication module; the remote communication module receives an authorized signal of a remote server, and outputs a first unlocking signal to thecontroller; the identify verifying module receives a biological identifying signal of a fire gun user to verify, and outputs a second unlocking signal to the controller after verification is passed;and the electronic unlocking module is used for controlling opening of the lock body according to the first unlocking signal and/or the second unlocking signal. The scheme improves use safety of the gun fires of a gun fire unit.",attached_firing_control,title,Safety control device for fire guns,A,,,,E,abstract,"A battery module, a motion sensing module, a remote communication module, an identity verifying module and an electronic unlocking moduleof the safety control device for the fire guns are separately connected to a controller mutually; the input end of a lock body is connected to the output end of the electronic unlocking module; the motion sensing module is used for obtaining a motion state of the controller, and outputting a motion state signal to the controller; the controller outputs the motion state signal, and outputs a firstcontrol signal for controlling on/off of the remote communication module; the remote communication module receives an authorized signal of a remote server, and outputs a first unlocking signal to thecontroller; the identify verifying module receives a biological identifying signal of a fire gun user to verify, and outputs a second unlocking signal to the controller after verification is passed;and the electronic unlocking module is used for controlling opening of the lock body according to the first unlocking signal and/or the second unlocking signal.",,A,,,,A,,,,E,abstract,"A battery module, a motion sensing module, a remote communication module, an identity verifying module and an electronic unlocking moduleof the safety control device for the fire guns are separately connected to a controller mutually; the input end of a lock body is connected to the output end of the electronic unlocking module; the motion sensing module is used for obtaining a motion state of the controller, and outputting a motion state signal to the controller; the controller outputs the motion state signal, and outputs a firstcontrol signal for controlling on/off of the remote communication module; the remote communication module receives an authorized signal of a remote server, and outputs a first unlocking signal to thecontroller; the identify verifying module receives a biological identifying signal of a fire gun user to verify, and outputs a second unlocking signal to the controller after verification is passed;and the electronic unlocking module is used for controlling opening of the lock body according to the first unlocking signal and/or the second unlocking signal.",,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,28.0,28.0,L,0,1,58,[],{},{},8.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-003BA51ACBFF,Institutional Weapons System,"A system of weapon oversight and control is revealed. One or more Authorized Weapon Operators are authenticated, and the weapons are authorized for use by a Remote Authority who is updated in real time by 360 by 360 video and sound as to who is wielding the weapon, the location of the weapon, and the current use of the weapon. The weapon is authorized and deauthorized to fire or not fire by the Remote Authority, giving oversite and operability of the weapon to the Remote Authority.",firearm,title,Institutional Weapons System,A,,,,A,,,,A,,,,E,abstract,"One or more Authorized Weapon Operators are authenticated, and the weapons are authorized for use by a Remote Authority who is updated in real time by 360 by 360 video and sound as to who is wielding the weapon, the location of the weapon, and the current use of the weapon.",,E,abstract,"One or more Authorized Weapon Operators are authenticated, and the weapons are authorized for use by a Remote Authority who is updated in real time by 360 by 360 video and sound as to who is wielding the weapon, the location of the weapon, and the current use of the weapon.",,A,,,,A,,,,A,,,,A,,,,E,abstract,"One or more Authorized Weapon Operators are authenticated, and the weapons are authorized for use by a Remote Authority who is updated in real time by 360 by 360 video and sound as to who is wielding the weapon, the location of the weapon, and the current use of the weapon.",,1 established; 1 explicit,True,100,0,28.0,28.0,L,0,1,59,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-213F680B77F0,Geolocation-reporting weapon-tracking device,"Provided is a method that includes determining a device geolocation based on a satellite signal received by a weapon-tracking device and receiving a sensor reading using a sensor attached to the weapon-tracking device, wherein the sensor is sensitive to a use of the weapon. The instructions include determining that a change in the sensor reading satisfies a change threshold and, in response to a determination that the change threshold is satisfied, transmitting device state data to a wireless signal receiver via a wireless signal, wherein the device state data comprises a device identifier and the device geolocation. The instructions further include storing the device identifier and the device geolocation in a data server in communication with the wireless signal receiver and transmitting a message based on the device identifier and device geolocation to a client from the data server.",firearm,title,Geolocation-reporting weapon-tracking device,A,,,,A,,,,A,,,,E,title,Geolocation-reporting weapon-tracking device,,E,abstract,The instructions further include storing the device identifier and the device geolocation in a data server in communication with the wireless signal receiver and transmitting a message based on the device identifier and device geolocation to a client from the data server.,,A,,,,A,,,,A,,,,A,,,,E,abstract,The instructions further include storing the device identifier and the device geolocation in a data server in communication with the wireless signal receiver and transmitting a message based on the device identifier and device geolocation to a client from the data server.,,1 established; 1 explicit,True,100,0,28.0,28.0,L,0,1,60,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-5A524A522344,System for automated respiratory medicine delivery,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",firearm,abstract,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",A,,,,A,,,,A,,,,E,abstract,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",,E,abstract,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",,A,,,,A,,,,A,,,,A,,,,E,abstract,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",,1 established; 1 explicit,True,100,0,28.0,28.0,L,0,1,61,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-80B6B7BCAA12,Target range management system,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification. Through the arrangement of the identity collector and the identity verification server, the purpose of verifying the collected identity of the shooting user is achieved, the effectof managing the shooting user is achieved, and the problems that in related shooting training management, due to dependence on manual management, the management efficiency is low, and the identity ofthe user cannot be distinguished are solved.",firearm,abstract,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification.",A,,,,A,,,,A,,,,E,abstract,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification.",,E,abstract,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification.",,A,,,,A,,,,A,,,,A,,,,E,abstract,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification.",,1 established; 1 explicit,False,100,0,28.0,28.0,L,0,1,62,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-B37733766ABE,Anti-dismounting device of gun law enforcement recorder,"The utility model relates to an anti-dismounting device, in particular to an anti-dismounting device of a gun law enforcement recorder. The device comprises a first shell and a second shell, the two parts are combined to form a cavity in which the law enforcement recorder is arranged; the device further comprises a first sealing box, a second sealing box, an unlocking device, a second fixing frame, a self-locking device, a second shell, a connecting piece and a fixing piece, the two ends of the second fixing frame and the two ends of the first fixing frame are connected and wrap the first shell and the second shell respectively, and the edges of the two shells are clamped in inner grooves of the first fixing frame and the second fixing frame; the self-locking device is mounted in the firstsealing box and the second sealing box; the law enforcement recorder protection device overcomes the defects that an existing law enforcement recorder is directly exposed and a single machine storesinformation, can prevent the law enforcement recorder from being damaged deliberately, can automatically identify risks, and can transmit law enforcement information to an information terminal in time.",firearm,title,Anti-dismounting device of gun law enforcement recorder,A,,,,A,,,,A,,,,E,title,Anti-dismounting device of gun law enforcement recorder,,E,title,Anti-dismounting device of gun law enforcement recorder,,A,,,,A,,,,A,,,,A,,,,E,abstract,"The device comprises a first shell and a second shell, the two parts are combined to form a cavity in which the law enforcement recorder is arranged; the device further comprises a first sealing box, a second sealing box, an unlocking device, a second fixing frame, a self-locking device, a second shell, a connecting piece and a fixing piece, the two ends of the second fixing frame and the two ends of the first fixing frame are connected and wrap the first shell and the second shell respectively, and the edges of the two shells are clamped in inner grooves of the first fixing frame and the second fixing frame; the self-locking device is mounted in the firstsealing box and the second sealing box; the law enforcement recorder protection device overcomes the defects that an existing law enforcement recorder is directly exposed and a single machine storesinformation, can prevent the law enforcement recorder from being damaged deliberately, can automatically identify risks, and can transmit law enforcement information to an information terminal in time.",,1 established; 1 explicit,False,100,0,28.0,28.0,L,0,1,63,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
