Record ID,title,abstract,domain_category,domain_source,domain_excerpt,F2_status,F2_source,F2_excerpt,F2_reasoning,F3_status,F3_source,F3_excerpt,F3_reasoning,F4_status,F4_source,F4_excerpt,F4_reasoning,F5_status,F5_source,F5_excerpt,F5_reasoning,F6_status,F6_source,F6_excerpt,F6_reasoning,F7_status,F7_source,F7_excerpt,F7_reasoning,F8_status,F8_source,F8_excerpt,F8_reasoning,F2_to_F3_status,F2_to_F3_source,F2_to_F3_excerpt,F2_to_F3_reasoning,F4_to_F3_status,F4_to_F3_source,F4_to_F3_excerpt,F4_to_F3_reasoning,F5_to_F6_status,F5_to_F6_source,F5_to_F6_excerpt,F5_to_F6_reasoning,multi_primary_status,tracking_only,hard_cap,penalty_points,raw_score,final_score,predicted_relevance,explicit_primary_relationships,explicit_primary_features,rank,noise_flags,gate_evidence,penalty_evidence,domain_points,F2_points,F3_points,F4_points,F5_points,F6_points,F7_points,F8_points,F2_to_F3_points,F4_to_F3_points,F5_to_F6_points,multi_primary_points
BC001-D67AC2E0CFF6,Lightweight trigger mechanism-based instant threat early warning and active traceability deterrence method and system in power system network,"The invention discloses an instant threat early warning and active traceability deterrence method and system based on a lightweight trigger mechanism in a power system network, and relates to the field of power system network security. According to the method, a light load trip line is preset at a key node, a suspicious attack log is generated in combination with a hidden Markov model, and multi-channel instant early warning is triggered; extracting multi-dimensional fingerprints of a browser, hardware and a special network weapon to construct a warehouse, and generating three types of flight fragments of deep acquisition, remote control and vulnerability repair for precise delivery; and performing confusion packing processing on the control software, and realizing active traceability deterrence in a matching/non-matching mode. According to the invention, threat identification accuracy and response speed are improved, an active defense closed loop is formed, and the method is suitable for security protection of a power system network.",firearm,abstract,"According to the method, a light load trip line is preset at a key node, a suspicious attack log is generated in combination with a hidden Markov model, and multi-channel instant early warning is triggered; extracting multi-dimensional fingerprints of a browser, hardware and a special network weapon to construct a warehouse, and generating three types of flight fragments of deep acquisition, remote control and vulnerability repair for precise delivery; and performing confusion packing processing on the control software, and realizing active traceability deterrence in a matching/non-matching mode.",E,abstract,"According to the method, a light load trip line is preset at a key node, a suspicious attack log is generated in combination with a hidden Markov model, and multi-channel instant early warning is triggered; extracting multi-dimensional fingerprints of a browser, hardware and a special network weapon to construct a warehouse, and generating three types of flight fragments of deep acquisition, remote control and vulnerability repair for precise delivery; and performing confusion packing processing on the control software, and realizing active traceability deterrence in a matching/non-matching mode.",,A,,,,A,,,,E,title,Lightweight trigger mechanism-based instant threat early warning and active traceability deterrence method and system in power system network,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 2 explicit,False,100,0,32.0,32.0,M,0,2,46,[],{},{},10.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-2087999C36B0,Intelligent gun security lock,"The utility model discloses an intelligent gun security lock which comprises a left lock seat and a right lock seat which are interlocked. The left lock seat and the right lock seat can be fixed and clamped to the position of a trigger of a gun after being interlocked. The right lock seat comprises a lock rack and a lock seat shell. The lock seat shell is provided with a fingerprint collection board. The lock rack and the lock seat shell are fixedly connected into a whole, and a containing cavity is formed inside the space formed after the lock rack and the lock seat shell are connected into a whole. A locking mechanism, an intelligent fingerprint processing module and a motor are installed in the containing cavity. The left lock seat is provided with a spring bolt which can extend into the containing cavity of the right lock seat and is matched with the locking mechanism in a locking mode. The fingerprint collection board, the intelligent fingerprint processing module and the motor are in electrical signal connection. The intelligent gun security lock is unlocked in a fingerprint identification mode, the safety performance is higher, locking and unlocking can be achieved rapidly, operation is easy and convenient, and use is more reliable.",firearm,title,Intelligent gun security lock,E,abstract,"The intelligent gun security lock is unlocked in a fingerprint identification mode, the safety performance is higher, locking and unlocking can be achieved rapidly, operation is easy and convenient, and use is more reliable.",,I,abstract,The left lock seat and the right lock seat can be fixed and clamped to the position of a trigger of a gun after being interlocked.,"Firearm firing control is stated alongside user authorization in the title/abstract, but their dependency is not explicit in this excerpt.",A,,,,I,abstract,The lock seat shell is provided with a fingerprint collection board.,Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,C,abstract,The lock seat shell is provided with a fingerprint collection board.,,A,,,,A,,,,3 established; 1 explicit,False,100,0,31.1,31.1,M,0,1,47,[],{},{},10.0,12.0,5.6,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-22FF7561CA89,Electronic lock system of firearms trigger,"The Electronic Lock System of Firearms Trigger receives a long-distance command (remote control), via radio control, to lock the trigger of the weapon, verifies the database if this command is valid and sent by management team and, if so, keeps the trigger locked or locks it, and does not allow unauthorized people make use of the weapon. The Electronic Locking System of Firearms Trigger consists of a transceiver - transmitter / receiver (2), which will receive the command from long- distance lock. The received information will be analyzed by a microcontroller (3) that it will give the permission to make shots. The decision will be sent to a microdrive (4) that, if the user has authorization, or if there is no order of locked, release the trigger (6). If the user has been unauthorized remotely by management team, the trigger (6) will not be released. If the trigger (6) already released and a locked command is sent during use, a decision will be sent from the microcontroller (3) to the microdrive (4), that it will lock the trigger (6) and prevent the user from making new shots.",firearm,title,Electronic lock system of firearms trigger,A,,,,E,abstract,"The Electronic Lock System of Firearms Trigger receives a long-distance command (remote control), via radio control, to lock the trigger of the weapon, verifies the database if this command is valid and sent by management team and, if so, keeps the trigger locked or locks it, and does not allow unauthorized people make use of the weapon.",,A,,,,A,,,,E,abstract,"The Electronic Lock System of Firearms Trigger receives a long-distance command (remote control), via radio control, to lock the trigger of the weapon, verifies the database if this command is valid and sent by management team and, if so, keeps the trigger locked or locks it, and does not allow unauthorized people make use of the weapon.",,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,30.0,30.0,M,0,1,48,[],{},{},10.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-61AD482D45CE,Firearm with User Identification System,"A firearm system includes a firearm and a user identification system built-in with the firearm. The user identification system includes a locking module that releasably locks up a trigger-actuated firing mechanism of the firearm from being actuated, a camera module being activated for generating tangible evidence of operation incidents, and an activation module operatively linked to the locking module. The activation module pre-stores authorized user data and continuously collects user operation data not only to activate the camera module for capturing image but also to actuate the locking module to unlock the trigger-actuated firing mechanism when the authorized user data is matched with the user operation data. Once the authorized user data is not match with the user operation data, the trigger-actuated firing mechanism is instantaneously locked to prevent an unauthorized usage of the firearm.",firearm,title,Firearm with User Identification System,A,,,,E,abstract,The activation module pre-stores authorized user data and continuously collects user operation data not only to activate the camera module for capturing image but also to actuate the locking module to unlock the trigger-actuated firing mechanism when the authorized user data is matched with the user operation data.,,A,,,,I,abstract,The activation module pre-stores authorized user data and continuously collects user operation data not only to activate the camera module for capturing image but also to actuate the locking module to unlock the trigger-actuated firing mechanism when the authorized user data is matched with the user operation data.,Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,False,100,0,29.5,29.5,L,0,1,49,[],{},{},10.0,0.0,16.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-D2DCD7B49B2B,"Devices, systems and methods for firearms training, simulation and operations","Methods and apparatus for providing firearms training without using traditional firearms. Replicas of firearms have control systems in communication with magazines inserted into the replicas to control the number of rounds that can be fired for each magazine. The control systems can also monitor, record and communicate data relating to all use of the replica to centralized control units. Additionally, the control systems can include location sensors to monitor the location of the replicas and only authorize firing of the replicas in approved locations.",firearm,title,"Devices, systems and methods for firearms training, simulation and operations",A,,,,E,abstract,"Additionally, the control systems can include location sensors to monitor the location of the replicas and only authorize firing of the replicas in approved locations.",,A,,,,I,abstract,"The control systems can also monitor, record and communicate data relating to all use of the replica to centralized control units.",Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,True,100,0,29.5,29.5,L,0,1,50,[],{},{},10.0,0.0,16.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-20C82951D616,Safety control device for fire guns,"The invention discloses a safety control device for fire guns. A battery module, a motion sensing module, a remote communication module, an identity verifying module and an electronic unlocking moduleof the safety control device for the fire guns are separately connected to a controller mutually; the input end of a lock body is connected to the output end of the electronic unlocking module; the motion sensing module is used for obtaining a motion state of the controller, and outputting a motion state signal to the controller; the controller outputs the motion state signal, and outputs a firstcontrol signal for controlling on/off of the remote communication module; the remote communication module receives an authorized signal of a remote server, and outputs a first unlocking signal to thecontroller; the identify verifying module receives a biological identifying signal of a fire gun user to verify, and outputs a second unlocking signal to the controller after verification is passed;and the electronic unlocking module is used for controlling opening of the lock body according to the first unlocking signal and/or the second unlocking signal. The scheme improves use safety of the gun fires of a gun fire unit.",attached_firing_control,title,Safety control device for fire guns,A,,,,E,abstract,"A battery module, a motion sensing module, a remote communication module, an identity verifying module and an electronic unlocking moduleof the safety control device for the fire guns are separately connected to a controller mutually; the input end of a lock body is connected to the output end of the electronic unlocking module; the motion sensing module is used for obtaining a motion state of the controller, and outputting a motion state signal to the controller; the controller outputs the motion state signal, and outputs a firstcontrol signal for controlling on/off of the remote communication module; the remote communication module receives an authorized signal of a remote server, and outputs a first unlocking signal to thecontroller; the identify verifying module receives a biological identifying signal of a fire gun user to verify, and outputs a second unlocking signal to the controller after verification is passed;and the electronic unlocking module is used for controlling opening of the lock body according to the first unlocking signal and/or the second unlocking signal.",,A,,,,A,,,,E,abstract,"A battery module, a motion sensing module, a remote communication module, an identity verifying module and an electronic unlocking moduleof the safety control device for the fire guns are separately connected to a controller mutually; the input end of a lock body is connected to the output end of the electronic unlocking module; the motion sensing module is used for obtaining a motion state of the controller, and outputting a motion state signal to the controller; the controller outputs the motion state signal, and outputs a firstcontrol signal for controlling on/off of the remote communication module; the remote communication module receives an authorized signal of a remote server, and outputs a first unlocking signal to thecontroller; the identify verifying module receives a biological identifying signal of a fire gun user to verify, and outputs a second unlocking signal to the controller after verification is passed;and the electronic unlocking module is used for controlling opening of the lock body according to the first unlocking signal and/or the second unlocking signal.",,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,28.0,28.0,L,0,1,51,[],{},{},8.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-003BA51ACBFF,Institutional Weapons System,"A system of weapon oversight and control is revealed. One or more Authorized Weapon Operators are authenticated, and the weapons are authorized for use by a Remote Authority who is updated in real time by 360 by 360 video and sound as to who is wielding the weapon, the location of the weapon, and the current use of the weapon. The weapon is authorized and deauthorized to fire or not fire by the Remote Authority, giving oversite and operability of the weapon to the Remote Authority.",firearm,title,Institutional Weapons System,A,,,,A,,,,A,,,,E,abstract,"One or more Authorized Weapon Operators are authenticated, and the weapons are authorized for use by a Remote Authority who is updated in real time by 360 by 360 video and sound as to who is wielding the weapon, the location of the weapon, and the current use of the weapon.",,E,abstract,"One or more Authorized Weapon Operators are authenticated, and the weapons are authorized for use by a Remote Authority who is updated in real time by 360 by 360 video and sound as to who is wielding the weapon, the location of the weapon, and the current use of the weapon.",,A,,,,A,,,,A,,,,A,,,,E,abstract,"One or more Authorized Weapon Operators are authenticated, and the weapons are authorized for use by a Remote Authority who is updated in real time by 360 by 360 video and sound as to who is wielding the weapon, the location of the weapon, and the current use of the weapon.",,1 established; 1 explicit,True,100,0,28.0,28.0,L,0,1,52,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-213F680B77F0,Geolocation-reporting weapon-tracking device,"Provided is a method that includes determining a device geolocation based on a satellite signal received by a weapon-tracking device and receiving a sensor reading using a sensor attached to the weapon-tracking device, wherein the sensor is sensitive to a use of the weapon. The instructions include determining that a change in the sensor reading satisfies a change threshold and, in response to a determination that the change threshold is satisfied, transmitting device state data to a wireless signal receiver via a wireless signal, wherein the device state data comprises a device identifier and the device geolocation. The instructions further include storing the device identifier and the device geolocation in a data server in communication with the wireless signal receiver and transmitting a message based on the device identifier and device geolocation to a client from the data server.",firearm,title,Geolocation-reporting weapon-tracking device,A,,,,A,,,,A,,,,E,title,Geolocation-reporting weapon-tracking device,,E,abstract,The instructions further include storing the device identifier and the device geolocation in a data server in communication with the wireless signal receiver and transmitting a message based on the device identifier and device geolocation to a client from the data server.,,A,,,,A,,,,A,,,,A,,,,E,abstract,The instructions further include storing the device identifier and the device geolocation in a data server in communication with the wireless signal receiver and transmitting a message based on the device identifier and device geolocation to a client from the data server.,,1 established; 1 explicit,True,100,0,28.0,28.0,L,0,1,53,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-5A524A522344,System for automated respiratory medicine delivery,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",firearm,abstract,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",A,,,,A,,,,A,,,,E,abstract,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",,E,abstract,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",,A,,,,A,,,,A,,,,A,,,,E,abstract,"A system for automated respiratory medicine delivery is comprising, an inhaler 101 is equipped with a gun barrel assembly 102 at its bottom periphery to dispense respiratory medicine to a user, multiple canisters 103 within the assembly 102 is paired with an actuator 104 for controlled dispensing of respective medicine, an AI (artificial intelligence)-enabled camera 105 with embedded optical character recognition (OCR) is positioned on the inhaler's outer surface to extract dosage information from medical prescriptions, a wristband 106, communicatively linked to the inhaler 101, is embedded with multiple health monitoring sensors, a GPS module for tracking the user's location, a microphone 107 to monitor voice and coughing patterns in real time, a database stores user respiratory health data, a mobile application on a computing device allows user interaction with system functions, a buzzer 109 and speaker 110 on the wristband 106 provide alerts.",,1 established; 1 explicit,True,100,0,28.0,28.0,L,0,1,54,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-80B6B7BCAA12,Target range management system,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification. Through the arrangement of the identity collector and the identity verification server, the purpose of verifying the collected identity of the shooting user is achieved, the effectof managing the shooting user is achieved, and the problems that in related shooting training management, due to dependence on manual management, the management efficiency is low, and the identity ofthe user cannot be distinguished are solved.",firearm,abstract,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification.",A,,,,A,,,,A,,,,E,abstract,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification.",,E,abstract,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification.",,A,,,,A,,,,A,,,,A,,,,E,abstract,"A target range management system disclosed by the present invention comprises an identity collector used for collecting the identity information of a shooting user at a target position; an identity verification server which is used for being in communication connection with the identity collector, obtaining the identity information sent by the identity collector and verifying the identity information; and a target range weapon control server which is used for being connected with the identity verification server and unlocking a weapon for the target position when the identity information passes the verification.",,1 established; 1 explicit,False,100,0,28.0,28.0,L,0,1,55,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-B28BBFADE6F2,Gun lock and a firearm using the gun lock,"A gun lock of a firearm, the gun lock comprising: a plurality of sensors configured to collect profile information of a user of the firearm; a computing system coupled to the plurality of sensors, the computing system configured to determine whether the user of the firearm is authorized to operate the firearm based on the profile information of the user of the firearm and pre-stored authorized profile database; an actuator coupled to the computing system; a first connecting structure mechanically coupled to the actuator; a second connecting structure mechanically coupled to the first connecting structure; and a third connecting structuring mechanically coupled to the second connecting structure, wherein the computing system is configured to generate a control instruction following determining whether the user of the firearm is authorized to operate the firearm, and the computing system is further configured to transmit the control instruction to the actuator.",firearm,title,Gun lock and a firearm using the gun lock,A,,,,A,,,,A,,,,E,abstract,"A gun lock of a firearm, the gun lock comprising: a plurality of sensors configured to collect profile information of a user of the firearm; a computing system coupled to the plurality of sensors, the computing system configured to determine whether the user of the firearm is authorized to operate the firearm based on the profile information of the user of the firearm and pre-stored authorized profile database; an actuator coupled to the computing system; a first connecting structure mechanically coupled to the actuator; a second connecting structure mechanically coupled to the first connecting structure; and a third connecting structuring mechanically coupled to the second connecting structure, wherein the computing system is configured to generate a control instruction following determining whether the user of the firearm is authorized to operate the firearm, and the computing system is further configured to transmit the control instruction to the actuator.",,E,abstract,"A gun lock of a firearm, the gun lock comprising: a plurality of sensors configured to collect profile information of a user of the firearm; a computing system coupled to the plurality of sensors, the computing system configured to determine whether the user of the firearm is authorized to operate the firearm based on the profile information of the user of the firearm and pre-stored authorized profile database; an actuator coupled to the computing system; a first connecting structure mechanically coupled to the actuator; a second connecting structure mechanically coupled to the first connecting structure; and a third connecting structuring mechanically coupled to the second connecting structure, wherein the computing system is configured to generate a control instruction following determining whether the user of the firearm is authorized to operate the firearm, and the computing system is further configured to transmit the control instruction to the actuator.",,A,,,,A,,,,A,,,,A,,,,E,abstract,"A gun lock of a firearm, the gun lock comprising: a plurality of sensors configured to collect profile information of a user of the firearm; a computing system coupled to the plurality of sensors, the computing system configured to determine whether the user of the firearm is authorized to operate the firearm based on the profile information of the user of the firearm and pre-stored authorized profile database; an actuator coupled to the computing system; a first connecting structure mechanically coupled to the actuator; a second connecting structure mechanically coupled to the first connecting structure; and a third connecting structuring mechanically coupled to the second connecting structure, wherein the computing system is configured to generate a control instruction following determining whether the user of the firearm is authorized to operate the firearm, and the computing system is further configured to transmit the control instruction to the actuator.",,1 established; 1 explicit,False,100,0,28.0,28.0,L,0,1,56,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-B37733766ABE,Anti-dismounting device of gun law enforcement recorder,"The utility model relates to an anti-dismounting device, in particular to an anti-dismounting device of a gun law enforcement recorder. The device comprises a first shell and a second shell, the two parts are combined to form a cavity in which the law enforcement recorder is arranged; the device further comprises a first sealing box, a second sealing box, an unlocking device, a second fixing frame, a self-locking device, a second shell, a connecting piece and a fixing piece, the two ends of the second fixing frame and the two ends of the first fixing frame are connected and wrap the first shell and the second shell respectively, and the edges of the two shells are clamped in inner grooves of the first fixing frame and the second fixing frame; the self-locking device is mounted in the firstsealing box and the second sealing box; the law enforcement recorder protection device overcomes the defects that an existing law enforcement recorder is directly exposed and a single machine storesinformation, can prevent the law enforcement recorder from being damaged deliberately, can automatically identify risks, and can transmit law enforcement information to an information terminal in time.",firearm,title,Anti-dismounting device of gun law enforcement recorder,A,,,,A,,,,A,,,,E,title,Anti-dismounting device of gun law enforcement recorder,,E,title,Anti-dismounting device of gun law enforcement recorder,,A,,,,A,,,,A,,,,A,,,,E,abstract,"The device comprises a first shell and a second shell, the two parts are combined to form a cavity in which the law enforcement recorder is arranged; the device further comprises a first sealing box, a second sealing box, an unlocking device, a second fixing frame, a self-locking device, a second shell, a connecting piece and a fixing piece, the two ends of the second fixing frame and the two ends of the first fixing frame are connected and wrap the first shell and the second shell respectively, and the edges of the two shells are clamped in inner grooves of the first fixing frame and the second fixing frame; the self-locking device is mounted in the firstsealing box and the second sealing box; the law enforcement recorder protection device overcomes the defects that an existing law enforcement recorder is directly exposed and a single machine storesinformation, can prevent the law enforcement recorder from being damaged deliberately, can automatically identify risks, and can transmit law enforcement information to an information terminal in time.",,1 established; 1 explicit,False,100,0,28.0,28.0,L,0,1,57,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
BC001-C91DE21B43BA,An acoustic gunshot detection and alerting system using wireless rf communication networks,"An Acoustic Gunshot Detection and Alerting System Using Wireless RF Communication Networks comprises of Processing Unit (01), MEMS Microphone Sensor (02), Sound Pressure Level Sensor (03), Infrasound Detection Sensor (04), Real-Time Clock Module (05), nRF Wireless Communication Module (06), Power Supply Unit (07), Processing Unit (30), GPS Localization Module (31), Motion Detection Sensor (32), Image Capture Module (33), Vibration Detection Sensor (34), nRF Wireless Communication Module (35), Power Supply Unit (36), Processing Unit (60), Temperature and Humidity Sensor (61), Wind Speed Sensor (62), Ambient Light Sensor (63), Rain Detection Sensor (64), nRF Wireless Communication Module (65), Power Supply Unit (66), Processing Unit (80), nRF Coordinator Module (81), GSM Communication Module (82), Cloud Data Logging Module (83), Alert Display Unit (84), Cloud Server / Monitoring Dashboard (85), Power Supply Unit (86). The Acoustic Sensing and Detection Node (Node 1), equipped with a MEMS Microphone, SPL Meter, Infrasound Sensor, Real-Time Clock (RTC) Module, nRF Module, and Power Supply, enables continuous multilayered automated gunshot acoustic signature detection by simultaneously capturing high-sensitivity acoustic waveforms, measuring impulsive sound pressure events exceeding gunshot thresholds, and detecting low-frequency blast pressure waves uniquely characteristic of firearm discharges, ensuring real-time gunshot event detection with legally precise timestamped incident records wirelessly transmitted to the centralized incident management platform.",firearm,abstract,"The Acoustic Sensing and Detection Node (Node 1), equipped with a MEMS Microphone, SPL Meter, Infrasound Sensor, Real-Time Clock (RTC) Module, nRF Module, and Power Supply, enables continuous multilayered automated gunshot acoustic signature detection by simultaneously capturing high-sensitivity acoustic waveforms, measuring impulsive sound pressure events exceeding gunshot thresholds, and detecting low-frequency blast pressure waves uniquely characteristic of firearm discharges, ensuring real-time gunshot event detection with legally precise timestamped incident records wirelessly transmitted to the centralized incident management platform.",A,,,,A,,,,A,,,,E,abstract,"An Acoustic Gunshot Detection and Alerting System Using Wireless RF Communication Networks comprises of Processing Unit (01), MEMS Microphone Sensor (02), Sound Pressure Level Sensor (03), Infrasound Detection Sensor (04), Real-Time Clock Module (05), nRF Wireless Communication Module (06), Power Supply Unit (07), Processing Unit (30), GPS Localization Module (31), Motion Detection Sensor (32), Image Capture Module (33), Vibration Detection Sensor (34), nRF Wireless Communication Module (35), Power Supply Unit (36), Processing Unit (60), Temperature and Humidity Sensor (61), Wind Speed Sensor (62), Ambient Light Sensor (63), Rain Detection Sensor (64), nRF Wireless Communication Module (65), Power Supply Unit (66), Processing Unit (80), nRF Coordinator Module (81), GSM Communication Module (82), Cloud Data Logging Module (83), Alert Display Unit (84), Cloud Server / Monitoring Dashboard (85), Power Supply Unit (86).",,E,abstract,"An Acoustic Gunshot Detection and Alerting System Using Wireless RF Communication Networks comprises of Processing Unit (01), MEMS Microphone Sensor (02), Sound Pressure Level Sensor (03), Infrasound Detection Sensor (04), Real-Time Clock Module (05), nRF Wireless Communication Module (06), Power Supply Unit (07), Processing Unit (30), GPS Localization Module (31), Motion Detection Sensor (32), Image Capture Module (33), Vibration Detection Sensor (34), nRF Wireless Communication Module (35), Power Supply Unit (36), Processing Unit (60), Temperature and Humidity Sensor (61), Wind Speed Sensor (62), Ambient Light Sensor (63), Rain Detection Sensor (64), nRF Wireless Communication Module (65), Power Supply Unit (66), Processing Unit (80), nRF Coordinator Module (81), GSM Communication Module (82), Cloud Data Logging Module (83), Alert Display Unit (84), Cloud Server / Monitoring Dashboard (85), Power Supply Unit (86).",,A,,,,A,,,,A,,,,A,,,,E,abstract,"An Acoustic Gunshot Detection and Alerting System Using Wireless RF Communication Networks comprises of Processing Unit (01), MEMS Microphone Sensor (02), Sound Pressure Level Sensor (03), Infrasound Detection Sensor (04), Real-Time Clock Module (05), nRF Wireless Communication Module (06), Power Supply Unit (07), Processing Unit (30), GPS Localization Module (31), Motion Detection Sensor (32), Image Capture Module (33), Vibration Detection Sensor (34), nRF Wireless Communication Module (35), Power Supply Unit (36), Processing Unit (60), Temperature and Humidity Sensor (61), Wind Speed Sensor (62), Ambient Light Sensor (63), Rain Detection Sensor (64), nRF Wireless Communication Module (65), Power Supply Unit (66), Processing Unit (80), nRF Coordinator Module (81), GSM Communication Module (82), Cloud Data Logging Module (83), Alert Display Unit (84), Cloud Server / Monitoring Dashboard (85), Power Supply Unit (86).",,1 established; 1 explicit,True,100,0,28.0,28.0,L,0,1,58,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
